,TotalLivArea,OverallQual,ExterQual,GrLivArea,KitchenQual,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,TotalBath,BsmtQual,FireplaceQu,Foundation_PConc,FullBath,MasVnrArea,TotRmsAbvGrd,Fireplaces,BsmtFinType1_GLQ,HeatingQC,Neighborhood_NridgHt,Age,GarageFinish_Unf,RemodeledAge,MSZoning_RM,MSZoning_RM,SalePrice
989,4046.0,8,4,2466,4,1580.0,610.0,2.0,1580,3.0,4,4,1,3,0.0,8,1,0,5,0,3,0,1,0,0,340000
990,2932.0,8,4,1466,4,1466.0,610.0,3.0,1466,2.0,4,0,1,2,0.0,7,0,1,5,0,2,0,0,0,0,201000
991,1938.0,5,3,969,3,969.0,440.0,2.0,969,1.5,3,0,0,1,0.0,5,0,0,3,0,32,1,0,0,0,122000
992,3193.0,7,3,1664,4,1529.0,663.0,2.0,1664,3.0,4,3,0,2,67.0,7,1,1,3,0,29,0,7,0,0,213000
993,3371.0,6,4,1691,3,1680.0,550.0,2.0,1691,2.0,3,0,0,1,0.0,5,0,0,3,0,42,1,0,0,0,175000
994,2416.0,7,4,1208,4,1208.0,628.0,2.0,1208,3.0,4,0,1,2,108.0,6,0,1,5,0,0,0,0,0,0,195400
995,2104.0,5,3,1052,3,1052.0,668.0,1.0,1052,1.5,3,1,0,1,172.0,6,1,0,3,0,42,0,0,0,0,113500
996,2549.0,6,3,1577,2,972.0,312.0,1.0,972,1.0,3,4,0,1,0.0,6,1,0,4,0,67,1,11,0,0,140200
997,1791.0,5,3,909,3,882.0,294.0,1.0,909,1.0,3,0,0,1,90.0,5,0,0,3,0,38,1,0,0,0,116000
998,3676.0,9,5,1838,5,1838.0,682.0,3.0,1838,3.0,4,4,1,2,382.0,9,1,1,5,0,1,0,1,0,0,359900
999,2063.0,6,3,1388,3,675.0,317.0,1.0,686,1.5,4,0,0,1,62.0,6,0,1,3,0,29,1,0,0,0,157500
1000,3484.0,5,4,1867,3,1617.0,303.0,1.0,1867,2.0,3,4,0,1,0.0,7,3,0,5,0,54,0,38,0,0,190000
1001,2446.0,5,3,1301,2,1145.0,440.0,2.0,1301,1.0,3,0,1,1,0.0,5,0,0,3,0,85,1,26,1,1,100000
1002,2502.0,6,3,1251,3,1251.0,461.0,1.0,1251,2.0,3,4,0,1,425.0,6,2,0,3,0,42,0,0,0,0,160000
1003,2875.0,7,4,1444,4,1431.0,577.0,2.0,1444,3.0,4,0,1,2,68.0,6,0,1,5,0,7,0,-1,0,0,203000
1004,4263.0,8,4,2810,4,1453.0,750.0,2.0,1453,2.5,5,5,1,2,336.0,9,1,1,5,0,17,0,0,0,0,302000
1005,1846.0,6,3,923,3,923.0,264.0,1.0,923,2.0,4,3,0,2,0.0,5,1,0,3,0,30,0,0,0,0,143000
1006,3480.0,8,4,2452,4,1028.0,683.0,2.0,1210,2.5,4,3,1,2,0.0,9,1,1,5,0,9,0,1,0,0,267000
1007,1224.0,4,3,1224,3,0.0,530.0,3.0,1224,2.0,0,0,0,2,0.0,8,0,0,3,0,43,1,0,0,0,103000
1008,2574.0,6,3,1337,3,1237.0,405.0,2.0,1337,3.0,5,0,1,2,443.0,5,0,1,5,0,8,0,0,1,1,153500
1009,3091.0,5,3,1701,3,1390.0,611.0,2.0,1701,3.0,4,3,0,2,0.0,6,2,0,3,0,32,0,6,0,0,171000
1010,2762.0,4,3,1669,3,1093.0,288.0,1.0,1093,1.5,3,0,0,1,0.0,9,0,0,3,0,82,1,26,0,0,107000
1011,1904.0,6,3,952,3,952.0,288.0,1.0,952,2.0,3,0,0,1,86.0,5,0,0,4,0,39,1,0,0,0,128500
1012,1844.0,5,3,922,3,922.0,308.0,1.0,922,2.0,3,0,0,1,0.0,5,0,0,3,0,50,1,0,0,0,116000
1013,2252.0,5,3,1126,3,1126.0,484.0,2.0,1126,3.0,3,4,0,2,0.0,5,1,0,2,0,29,0,0,0,0,160000
1014,2560.0,8,4,1280,4,1280.0,506.0,2.0,1280,2.0,4,0,1,2,0.0,5,0,0,5,0,16,0,0,0,0,180000
1015,1828.0,5,3,914,5,914.0,368.0,1.0,914,1.0,3,0,0,1,32.0,5,0,0,5,0,37,0,32,0,0,133000
1016,2656.0,7,3,1368,3,1288.0,784.0,4.0,1368,4.0,4,0,1,2,200.0,8,0,1,4,0,9,0,0,1,1,215000
1017,2265.0,6,3,1494,4,771.0,213.0,1.0,753,1.0,3,4,0,1,0.0,7,2,0,2,0,67,1,8,0,0,177500
1018,3058.0,8,4,1534,4,1524.0,484.0,2.0,1534,2.0,4,4,1,2,248.0,7,1,1,4,0,1,0,0,0,0,215000
1019,2534.0,5,3,1582,3,952.0,250.0,1.0,994,2.0,3,4,0,2,0.0,6,1,0,3,0,71,1,12,1,1,150000
1020,4895.0,7,3,3222,4,1673.0,594.0,3.0,1699,4.0,4,3,1,3,0.0,11,2,1,4,0,20,1,0,0,0,320000
1021,3032.0,6,3,1516,3,1516.0,472.0,2.0,1516,1.5,3,0,0,1,180.0,6,0,0,3,0,45,0,0,0,0,167000
1022,1032.0,5,3,1032,3,0.0,260.0,1.0,1032,1.0,0,3,0,1,0.0,6,1,0,3,0,71,1,15,0,0,125000
1023,2036.0,3,3,1588,3,448.0,0.0,0.0,1588,2.0,2,0,0,2,0.0,6,0,0,4,0,59,0,43,1,1,65000
1024,2632.0,7,4,1316,4,1316.0,440.0,2.0,1316,2.0,4,4,1,2,0.0,6,1,0,5,0,0,0,0,0,0,200141
1025,3056.0,7,4,1528,4,1528.0,480.0,2.0,1528,4.0,4,3,1,3,0.0,6,1,0,5,0,0,1,0,0,0,235876
1026,2928.0,5,3,2168,4,760.0,576.0,2.0,928,2.0,3,0,0,2,0.0,11,0,0,5,0,109,1,93,1,1,123000
1027,2228.0,5,3,1422,3,806.0,288.0,1.0,1081,2.0,3,3,0,1,41.0,7,1,0,3,0,55,1,0,0,0,137500
1028,1980.0,4,3,990,3,990.0,0.0,0.0,990,2.0,4,0,1,1,0.0,5,0,1,5,0,13,0,1,0,0,123600
1029,2412.0,6,3,1324,3,1088.0,440.0,2.0,1324,2.0,3,3,0,2,101.0,6,1,0,5,0,41,0,0,0,0,160000
1030,2614.0,6,3,1690,3,924.0,463.0,2.0,948,2.5,4,3,1,2,0.0,7,1,0,5,0,7,0,0,0,0,181000
1031,1650.0,5,3,825,3,825.0,720.0,2.0,825,2.0,3,0,0,1,0.0,4,0,0,3,0,53,0,40,1,1,125000
1032,2283.0,6,3,1556,3,727.0,441.0,2.0,829,1.5,3,0,0,1,0.0,8,0,0,5,0,41,1,0,0,0,154000
1033,2949.0,6,4,1797,4,1152.0,616.0,2.0,1152,3.5,4,2,1,2,0.0,7,1,1,5,0,17,0,1,0,0,231000
1034,2112.0,5,3,1056,3,1056.0,304.0,1.0,1056,2.0,3,2,0,1,0.0,6,1,0,5,0,42,1,0,0,0,142000
1035,4715.0,10,4,3608,5,1107.0,840.0,3.0,1518,2.5,3,3,0,2,0.0,12,2,0,5,0,114,1,101,1,1,475000
1036,3351.0,8,4,1778,5,1573.0,495.0,2.0,1778,4.0,5,4,1,2,473.0,5,1,1,5,0,1,0,1,1,1,375000
1037,1728.0,4,3,864,3,864.0,0.0,0.0,864,1.0,3,1,0,1,0.0,5,1,0,3,0,39,0,0,0,0,115000
1038,2442.0,7,4,1221,4,1221.0,400.0,2.0,1221,3.0,4,0,1,2,0.0,6,0,1,5,0,5,0,1,0,0,185000
1039,1525.0,6,3,865,3,660.0,216.0,1.0,740,2.0,3,4,0,1,0.0,4,1,0,3,0,87,1,75,0,0,108500
1040,1823.0,7,4,1223,4,600.0,480.0,2.0,520,2.5,4,0,1,2,0.0,4,0,0,5,0,1,0,0,0,0,147400
1041,2143.0,7,4,1452,4,691.0,506.0,2.0,713,3.5,4,0,1,2,218.0,6,0,1,5,0,10,1,0,0,0,156000
1042,2188.0,5,3,1308,3,880.0,400.0,2.0,880,2.0,3,0,0,2,0.0,6,0,0,4,0,93,1,63,1,1,120000
1043,1758.0,7,4,1374,4,384.0,400.0,2.0,744,2.5,4,0,1,2,0.0,7,0,1,5,0,5,0,0,0,0,167000
1044,2850.0,7,4,1504,4,1346.0,437.0,2.0,1504,2.0,4,4,1,2,14.0,7,1,1,5,0,3,0,1,0,0,191000
1045,1768.0,6,3,1384,3,384.0,390.0,2.0,754,2.5,4,3,1,2,0.0,7,1,0,4,0,10,0,0,0,0,161500
1046,2615.0,5,3,1411,3,1204.0,310.0,1.0,1411,1.0,3,3,0,1,0.0,7,1,0,3,0,52,0,20,0,0,130000
1047,1940.0,5,3,970,3,970.0,624.0,2.0,970,2.0,3,0,0,1,0.0,5,0,1,3,0,44,1,0,0,0,132500
1048,1768.0,5,3,904,4,864.0,912.0,3.0,904,1.0,4,0,1,1,0.0,5,0,0,5,0,38,1,0,0,0,144000
1049,2233.0,5,3,2233,3,0.0,579.0,2.0,1100,2.5,0,0,0,2,0.0,11,0,0,3,0,28,0,0,0,0,141000
1050,1260.0,4,3,875,4,385.0,728.0,2.0,875,1.0,3,0,0,1,0.0,5,0,0,4,0,35,1,34,0,0,117000
1051,1274.0,6,3,754,3,520.0,0.0,0.0,520,2.0,3,0,0,1,0.0,5,0,1,4,0,71,0,47,1,1,84500
1052,3027.0,4,3,1663,4,1364.0,529.0,2.0,1663,2.0,4,4,0,1,0.0,6,2,0,5,0,54,0,40,0,0,256000
1053,1850.0,5,3,925,3,925.0,429.0,1.0,925,1.5,3,0,0,1,0.0,5,0,0,5,0,44,1,0,0,0,117500
1054,2036.0,5,4,1308,3,728.0,256.0,1.0,976,2.5,3,3,0,1,0.0,7,2,0,5,0,69,1,10,0,0,160000
1055,2615.0,5,3,1375,3,1240.0,323.0,1.0,1375,2.0,3,4,0,1,0.0,6,1,0,4,0,51,1,42,0,0,187000
1056,3702.0,8,4,2385,4,1317.0,818.0,3.0,1217,3.5,5,4,1,2,280.0,7,1,1,5,1,4,0,0,0,0,350000
1057,2688.0,5,3,1792,3,896.0,480.0,2.0,896,3.0,4,0,0,2,0.0,8,0,0,3,0,34,1,0,0,0,133000
1058,4882.0,8,4,2464,5,2418.0,650.0,3.0,2464,3.5,5,5,1,2,554.0,9,1,1,5,1,1,0,0,0,0,417500
1059,2955.0,7,4,1569,4,1386.0,660.0,3.0,1569,2.5,4,3,1,2,130.0,7,1,0,5,0,2,0,0,0,0,175900
1060,3235.0,9,5,1680,5,1555.0,1138.0,3.0,1680,2.5,5,4,1,1,242.0,8,1,1,5,0,0,0,0,0,0,323262
1061,2674.0,7,4,1337,4,1337.0,531.0,2.0,1337,3.0,4,0,1,2,0.0,6,0,1,5,0,4,0,0,0,0,185000
1062,1632.0,6,3,816,3,816.0,240.0,1.0,816,2.0,3,2,0,1,0.0,4,1,0,5,0,72,1,16,0,0,129800
1063,3082.0,7,4,1541,4,1541.0,532.0,2.0,1541,2.0,4,4,1,2,226.0,7,1,0,5,1,5,0,0,0,0,220000
1064,2457.0,4,3,1573,4,884.0,240.0,1.0,989,1.0,3,0,0,1,0.0,6,0,0,5,0,74,1,60,1,1,133000
1065,2293.0,4,3,1461,3,832.0,384.0,1.0,832,2.0,3,0,0,2,0.0,6,0,0,3,0,60,1,47,0,0,133500
1066,4006.0,6,3,2048,3,1958.0,776.0,2.0,2048,3.0,3,0,0,3,0.0,9,0,0,3,0,34,1,0,0,0,170000
1067,2545.0,6,3,1642,3,903.0,392.0,2.0,910,2.5,4,3,1,2,0.0,7,1,0,4,0,14,0,1,0,0,168000
1068,2208.0,6,3,1470,3,738.0,624.0,2.0,868,1.5,2,0,0,1,0.0,6,0,0,5,0,88,1,72,1,1,140750
1069,3237.0,6,3,2299,3,938.0,482.0,2.0,957,3.5,4,3,1,3,0.0,7,1,0,5,0,8,0,4,0,0,204000
1070,2919.0,7,4,2035,4,884.0,434.0,2.0,884,2.5,4,4,1,2,180.0,8,1,0,5,0,9,0,0,0,0,222500
1071,1924.0,5,3,999,3,925.0,300.0,1.0,999,2.0,3,0,0,1,0.0,6,0,0,3,0,44,1,0,0,0,134500
1072,2756.0,8,4,1378,4,1378.0,540.0,2.0,1378,3.0,4,4,1,2,0.0,6,1,1,5,0,3,0,0,0,0,214000
1073,1911.0,5,3,1118,3,793.0,410.0,2.0,793,2.0,4,4,0,1,0.0,5,1,0,3,0,67,1,11,1,1,119900
1074,2880.0,4,3,1440,2,1440.0,0.0,0.0,1440,2.0,3,0,0,2,270.0,8,0,0,3,0,53,0,0,0,0,118000
1075,2144.0,5,3,1134,3,1010.0,254.0,1.0,1134,1.0,3,0,0,1,45.0,6,0,0,5,0,47,0,42,0,0,135000
1076,2681.0,6,3,1848,4,833.0,370.0,2.0,1053,1.5,3,4,0,1,0.0,8,1,0,4,0,85,1,77,0,0,207000
1077,2875.0,6,3,1694,3,1181.0,576.0,2.0,1390,2.0,3,4,1,2,0.0,7,1,0,2,0,83,1,25,0,0,136500
1078,1802.0,4,3,901,3,901.0,281.0,1.0,901,1.0,3,0,0,1,0.0,4,0,0,5,0,54,1,46,1,1,107900
1079,2270.0,6,3,1409,3,861.0,528.0,2.0,861,2.5,3,4,0,1,0.0,6,1,0,4,0,69,1,12,1,1,126000
1080,2736.0,6,3,1656,3,1080.0,528.0,2.0,1656,2.0,3,4,0,1,112.0,7,2,0,2,0,50,0,0,0,0,215000
1081,4014.0,10,5,2332,5,1682.0,846.0,3.0,1742,3.5,5,5,1,2,272.0,9,1,1,5,1,1,0,1,0,0,426000
1082,2226.0,5,4,1113,4,1113.0,264.0,1.0,1113,1.0,3,4,0,1,0.0,5,1,0,4,0,59,1,57,0,0,147000
1083,2048.0,6,4,1232,4,816.0,440.0,2.0,1232,1.0,3,4,0,1,0.0,6,1,0,5,0,93,1,84,0,0,147500
1084,3900.0,9,5,1950,5,1950.0,706.0,3.0,1950,3.0,5,4,1,2,480.0,7,1,1,5,1,1,0,0,0,0,383000
1085,3717.0,7,3,1872,3,1845.0,604.0,2.0,1872,2.5,4,3,0,2,102.0,6,1,1,4,0,18,0,0,0,0,241500
1086,1940.0,6,3,1264,3,676.0,400.0,2.0,676,1.0,4,0,0,1,0.0,6,0,0,5,0,94,1,81,0,0,147500
1087,3668.0,8,4,2500,5,1168.0,683.0,3.0,1168,3.5,5,4,1,3,130.0,9,1,1,5,0,3,0,0,0,0,355000
1088,1568.0,5,3,784,4,784.0,0.0,0.0,784,2.0,3,0,0,1,0.0,5,0,0,4,0,84,0,26,1,1,109500
1089,612.0,2,3,612,3,0.0,308.0,1.0,612,1.0,0,0,0,1,0.0,4,0,0,2,0,69,1,10,1,1,45000
1090,3435.0,7,3,2403,3,1032.0,349.0,1.0,1207,2.0,3,3,0,2,0.0,10,2,0,5,0,70,1,10,0,0,244400
1091,3060.0,6,3,1644,3,1416.0,418.0,2.0,1644,2.0,3,4,0,1,238.0,7,2,1,3,0,56,0,0,0,0,167000
1092,2589.0,7,4,1729,4,860.0,542.0,2.0,860,2.5,4,0,1,2,214.0,7,0,0,5,0,5,0,0,0,0,200000
1093,1709.0,5,3,879,3,830.0,180.0,1.0,879,1.0,3,0,0,1,0.0,4,0,0,4,0,70,1,14,0,0,80000
1094,1728.0,5,3,864,3,864.0,572.0,2.0,864,2.0,3,0,0,1,0.0,5,0,0,3,0,51,1,35,0,0,115000
1095,2392.0,6,3,1196,3,1196.0,297.0,1.0,1196,2.0,4,4,0,1,74.0,6,1,0,4,0,52,0,0,0,0,139000
1096,2072.0,6,3,1400,3,672.0,440.0,2.0,672,1.5,3,3,0,1,203.0,6,1,0,3,0,28,0,0,0,0,149500
1097,2265.0,4,3,1510,3,755.0,296.0,1.0,755,2.0,3,4,0,1,0.0,7,1,0,3,0,69,1,10,0,0,108000
1098,1294.0,4,3,1294,3,0.0,0.0,0.0,694,2.0,0,0,0,2,0.0,7,0,0,3,0,108,0,100,0,0,106250
1099,2480.0,7,4,1240,4,1240.0,826.0,3.0,1240,2.0,4,0,1,2,0.0,5,0,0,5,0,1,0,0,0,0,194000
1100,1976.0,5,3,988,3,988.0,624.0,2.0,988,2.0,3,0,0,1,51.0,6,0,0,5,0,44,1,0,0,0,129500
1101,3120.0,5,3,1560,3,1560.0,792.0,3.0,1560,2.0,3,0,0,2,0.0,8,0,0,3,0,39,1,0,0,0,126000
1102,2446.0,5,3,1368,3,1078.0,195.0,1.0,1368,2.0,2,0,0,1,0.0,6,0,0,3,0,59,0,0,0,0,120000
1103,2957.0,7,4,1484,4,1473.0,606.0,2.0,1484,3.0,4,0,1,2,109.0,7,0,1,5,0,6,0,1,0,0,213000
1104,2452.0,8,4,1226,4,1226.0,484.0,2.0,1226,2.0,4,2,0,1,0.0,4,1,1,3,0,26,0,0,0,0,190000
1105,2329.0,6,3,1169,3,1160.0,402.0,2.0,1169,2.5,4,3,1,2,112.0,6,1,1,4,0,13,0,1,0,0,183500
1106,2376.0,7,3,1651,3,725.0,276.0,1.0,1035,2.5,3,3,0,2,364.0,6,2,0,3,0,44,1,36,0,0,172000
1107,1632.0,4,3,816,3,816.0,288.0,1.0,816,2.0,3,4,0,1,0.0,3,1,0,5,0,71,1,20,0,0,100000
1108,3128.0,7,4,1564,4,1564.0,814.0,3.0,1564,2.0,4,0,1,2,212.0,6,0,1,5,0,1,0,0,0,0,218836
1109,2394.0,6,3,1912,3,482.0,672.0,2.0,1221,2.0,2,3,0,2,0.0,7,1,0,5,0,103,1,95,1,1,163000
1110,3035.0,7,4,1525,4,1510.0,534.0,2.0,1525,2.5,4,4,1,2,0.0,6,1,0,5,0,1,0,0,0,0,206580
1111,2184.0,6,4,1456,4,728.0,390.0,2.0,728,2.5,4,4,1,2,0.0,8,1,0,5,0,1,0,1,0,0,163990
1112,1726.0,5,2,1330,3,396.0,390.0,1.0,665,1.0,2,0,0,1,0.0,7,0,0,4,0,96,1,94,1,1,116500
1113,2560.0,7,4,1720,4,840.0,400.0,2.0,840,2.5,4,4,1,2,0.0,7,1,0,5,0,6,0,1,0,0,188000
1114,2073.0,5,3,1280,3,793.0,432.0,2.0,1280,2.5,3,3,0,2,87.0,6,1,1,5,0,41,0,0,0,0,175000
1115,2345.0,8,4,1179,3,1166.0,480.0,2.0,1179,3.0,4,0,0,2,0.0,5,0,1,4,0,19,0,0,0,0,182000
1116,1810.0,5,4,960,3,850.0,576.0,2.0,960,1.0,3,0,0,1,0.0,5,0,0,3,0,81,0,54,1,1,103000
1117,5266.0,10,5,2633,5,2633.0,804.0,3.0,2633,3.5,5,4,1,2,705.0,8,2,1,5,0,6,0,1,0,0,466500
1118,1976.0,6,4,988,4,988.0,297.0,1.0,988,3.0,3,0,0,2,0.0,6,0,0,3,0,50,1,39,0,0,149500
1119,2116.0,7,3,1055,3,1061.0,319.0,1.0,1055,2.0,4,0,0,2,0.0,4,0,1,3,0,29,1,0,0,0,142500
1120,2712.0,5,3,1422,3,1290.0,352.0,1.0,1422,1.0,3,0,1,1,0.0,6,0,0,3,0,81,1,24,0,0,136500
1121,1950.0,6,3,1320,3,630.0,484.0,2.0,630,2.5,4,0,1,2,0.0,5,0,1,5,0,13,1,1,0,0,137000
1122,3363.0,7,4,1688,5,1675.0,528.0,2.0,1688,3.0,4,5,0,2,102.0,6,1,1,5,0,20,0,0,0,0,226500
1123,2641.0,7,3,1341,4,1300.0,506.0,2.0,1341,2.5,4,1,1,1,0.0,5,1,1,4,0,20,1,0,0,0,171500
1124,1865.0,5,3,954,3,911.0,576.0,2.0,954,1.0,3,0,0,1,0.0,6,0,0,4,0,30,1,0,0,0,132500
1125,1040.0,3,3,1040,3,0.0,400.0,2.0,1040,2.0,0,0,0,2,340.0,6,0,0,2,0,57,1,1,0,0,87500
1126,2647.0,7,3,1789,3,858.0,546.0,2.0,872,3.5,3,3,1,2,513.0,7,1,1,5,0,7,0,0,0,0,223000
1127,2856.0,6,4,1537,4,1319.0,462.0,2.0,1537,2.5,3,4,0,1,237.0,7,1,0,3,0,46,0,43,0,0,174000
1128,1768.0,5,3,884,3,884.0,270.0,1.0,884,2.0,3,0,0,1,0.0,4,0,0,5,0,55,0,40,0,0,142000
1129,2978.0,8,4,1489,4,1489.0,776.0,2.0,1489,2.0,4,4,1,2,0.0,7,1,0,5,0,0,0,0,0,0,232600
1130,2349.0,6,3,1309,4,1040.0,484.0,2.0,1309,2.5,3,2,0,1,99.0,5,1,0,2,0,32,0,25,0,0,181000
1131,3463.0,6,3,2521,3,942.0,576.0,2.0,1291,3.5,4,4,0,2,0.0,10,1,0,4,0,33,0,0,1,1,151400
1132,3260.0,8,4,1634,4,1626.0,866.0,3.0,1634,2.0,4,4,1,2,248.0,7,1,0,5,1,1,0,0,0,0,250000
1133,2694.0,7,3,1714,3,980.0,496.0,2.0,980,2.5,4,3,0,2,42.0,7,1,1,3,0,22,1,0,0,0,196500
1134,3273.0,7,3,2454,3,819.0,576.0,2.0,1312,2.0,3,4,1,2,0.0,8,1,0,3,0,128,1,108,1,1,185000
1135,2432.0,6,3,1216,3,1216.0,336.0,1.0,1216,2.0,3,0,0,1,200.0,5,0,0,3,0,40,1,0,0,0,113000
1136,2838.0,8,4,1419,4,1419.0,567.0,2.0,1419,3.0,4,4,1,2,0.0,7,1,1,5,0,0,0,0,0,0,392000
1137,1925.0,6,3,980,3,945.0,0.0,0.0,980,3.0,4,0,0,2,250.0,4,0,1,3,0,31,0,0,0,0,127500
1138,2329.0,6,4,1573,4,756.0,440.0,2.0,769,2.5,4,0,1,2,216.0,4,0,1,5,0,7,1,0,0,0,177000
1139,3601.0,6,4,2443,4,1158.0,744.0,3.0,1158,2.5,4,4,1,2,353.0,9,1,0,5,0,3,0,0,0,0,265000
1140,3582.0,8,4,2362,4,1220.0,1105.0,2.0,1220,3.5,5,3,1,2,0.0,8,2,1,5,0,9,0,0,0,0,312500
1141,4012.0,10,5,2775,4,1237.0,880.0,2.0,1521,3.5,3,4,0,3,0.0,9,1,0,4,0,115,1,107,1,1,325000
1142,4028.0,8,4,2014,4,2014.0,864.0,3.0,2014,3.0,4,4,0,2,115.0,6,2,0,4,0,29,0,0,0,0,275000
1143,3723.0,7,4,2520,4,1203.0,721.0,3.0,1214,2.5,4,3,1,2,290.0,9,1,1,5,0,12,0,0,0,0,290000
1144,2702.0,6,3,1494,3,1208.0,461.0,2.0,1494,3.0,3,2,0,2,250.0,7,2,0,5,0,36,0,28,0,0,169000
1145,1232.0,5,3,616,3,616.0,205.0,1.0,616,1.0,3,0,0,1,0.0,4,0,0,4,0,85,1,29,1,1,89000
1146,2254.0,6,3,1465,3,789.0,393.0,2.0,789,2.5,4,4,1,2,0.0,7,1,0,4,0,12,0,0,0,0,180400
1148,1824.0,5,3,912,3,912.0,275.0,1.0,912,1.0,3,0,0,1,1.0,5,0,0,5,0,49,0,0,0,0,114500
1149,3104.0,7,4,1552,4,1552.0,782.0,3.0,1552,2.0,4,0,1,2,196.0,7,0,1,5,0,1,0,1,0,0,212900
1150,2843.0,7,4,1430,4,1413.0,605.0,2.0,1430,2.0,4,0,1,2,0.0,6,0,0,5,0,8,0,1,0,0,187100
1151,2187.0,6,3,1458,3,729.0,440.0,2.0,729,2.5,4,2,1,2,1129.0,5,1,1,4,0,8,1,0,0,0,176000
1152,2976.0,6,3,1488,3,1488.0,552.0,2.0,1488,2.5,4,4,1,2,0.0,7,2,0,5,0,39,0,0,0,0,215000
1153,2352.0,7,4,1582,4,770.0,520.0,2.0,770,2.5,4,0,1,2,0.0,6,0,1,5,0,4,0,0,0,0,185900
1154,1728.0,4,3,864,4,864.0,660.0,2.0,864,1.0,3,0,0,1,0.0,5,0,0,3,0,39,1,0,0,0,120500
1155,2570.0,5,4,1838,3,732.0,372.0,2.0,734,2.5,4,4,1,2,0.0,7,1,0,5,0,1,0,0,0,0,192140
1156,1632.0,5,4,816,4,816.0,264.0,1.0,816,1.5,3,5,0,1,0.0,5,1,0,5,0,26,1,26,0,0,130500
1157,1529.0,4,3,1529,3,0.0,240.0,1.0,1088,2.0,0,0,0,2,0.0,9,0,0,3,0,64,1,5,0,0,98000
1158,4547.0,9,4,2276,5,2271.0,1348.0,3.0,2276,3.0,4,4,1,2,554.0,7,2,1,5,0,0,0,0,0,0,475000
1159,2038.0,5,3,1077,3,961.0,338.0,1.0,1077,1.0,2,0,0,1,0.0,6,0,0,4,0,87,1,30,1,1,67000
1160,3743.0,8,4,2161,5,1582.0,789.0,3.0,1610,2.5,5,4,1,1,300.0,8,1,1,5,1,0,0,0,0,0,325624
1161,2818.0,7,4,1409,4,1409.0,576.0,2.0,1409,2.5,4,4,1,1,0.0,4,1,1,5,0,5,0,0,0,0,245000
1162,2228.0,5,3,1114,4,1114.0,576.0,2.0,1114,2.5,3,0,1,1,0.0,6,0,1,5,0,4,1,0,0,0,159000
1163,2146.0,5,3,1073,3,1073.0,515.0,2.0,1073,2.5,3,0,0,1,168.0,6,0,0,3,0,42,0,0,0,0,156000
1164,5496.0,10,5,2402,5,3094.0,672.0,3.0,2402,3.0,5,4,1,2,200.0,10,2,1,5,1,1,0,0,0,0,555000
1165,2464.0,6,3,1232,3,1232.0,516.0,2.0,1232,2.0,4,0,1,2,0.0,6,0,0,3,0,24,1,0,0,0,162500
1166,2784.0,6,4,1440,4,1344.0,920.0,4.0,1440,4.0,4,0,1,2,0.0,8,0,0,4,0,13,1,0,0,0,224500
1167,2976.0,6,3,1488,3,1488.0,738.0,2.0,1488,2.5,3,3,0,2,44.0,6,1,0,4,0,58,0,0,0,0,133000
1168,2292.0,7,4,1509,4,783.0,393.0,2.0,807,2.5,4,4,1,2,0.0,8,1,0,5,0,3,0,0,0,0,180000
1169,1690.0,5,3,845,4,845.0,264.0,1.0,845,1.0,3,0,0,1,0.0,6,0,1,4,0,26,1,23,0,0,134500
1170,4355.0,10,5,2945,4,1410.0,641.0,3.0,1426,3.5,5,4,1,3,1031.0,10,1,0,5,0,0,0,0,0,0,438780
1171,2530.0,6,3,1431,3,1099.0,296.0,1.0,1431,1.5,4,4,0,1,305.0,6,1,1,4,0,46,0,0,0,0,165000
1172,1784.0,5,3,892,3,892.0,288.0,1.0,892,1.0,3,0,0,1,60.0,5,0,0,3,0,42,0,0,0,0,100000
1173,2658.0,7,3,1329,3,1329.0,441.0,2.0,1329,1.5,3,4,0,1,128.0,5,2,0,4,0,49,1,0,0,0,176000
1174,3542.0,5,3,1779,3,1763.0,454.0,2.0,1779,2.5,3,4,0,1,0.0,6,1,0,3,0,51,1,19,0,0,170000
1175,2928.0,7,4,1555,4,1373.0,660.0,3.0,1555,2.0,4,3,1,2,130.0,7,1,0,5,0,2,0,0,0,0,174000
1176,2004.0,6,3,1236,3,768.0,384.0,1.0,788,3.0,3,4,1,2,0.0,6,1,0,3,0,83,1,25,1,1,127000
1177,2482.0,7,3,1651,3,831.0,450.0,2.0,873,2.5,4,3,1,2,0.0,7,1,0,5,0,9,0,0,0,0,185900
1178,1076.0,5,3,886,3,190.0,273.0,1.0,886,1.0,2,0,0,1,0.0,4,0,0,4,0,71,1,58,1,1,91300
1179,3382.0,6,4,1700,4,1682.0,544.0,2.0,1700,3.0,4,0,1,2,120.0,7,0,1,5,0,3,0,0,0,0,200000
1180,2886.0,6,3,1846,3,1040.0,315.0,1.0,1168,2.0,3,4,0,2,320.0,7,1,0,5,0,58,1,1,0,0,143000
1181,2972.0,5,4,1920,4,1052.0,451.0,2.0,1252,3.0,3,4,0,2,0.0,8,1,0,5,0,48,1,0,0,0,172500
1182,2176.0,4,3,1088,3,1088.0,520.0,2.0,1088,1.0,3,0,0,1,20.0,4,0,0,3,0,44,1,0,0,0,110000
1183,2402.0,4,3,1362,3,1040.0,768.0,3.0,1362,2.0,3,4,0,1,160.0,6,1,0,3,0,52,0,0,0,0,140000
